Date,TARGET,PC1,PC2,PC3,CrossSecMean,CrossSecStd,SlopeTenor,SlopeMaturity,RV22,RQ22,BPV22,AbsR_1,AbsR_5
2050-07-16,0.049499475,13.09115653399688,12.365374392523714,1.1451303904243608,0.24010101133928569,0.11324656210346408,-0.001007965999999999,0.21073506599999994,0.15756341383224487,5.220500780867073e-05,0.017668214474001253,0.027585994219798238,0.017451049564045196
2050-07-17,0.049304401,12.63619834075144,10.862740024673991,0.978019293411414,0.23937308712053565,0.11175361152344176,-0.000854391000000003,0.21167402999999999,0.15759678119762108,5.220522516165539e-05,0.01772250065423598,0.003948716616582804,0.015488527900447214
2050-07-18,0.048017252,12.011221652955122,10.826029852509883,-0.17108828475953786,0.23866807754464273,0.11191006710194176,-0.0006135470000000025,0.20883493799999994,0.1533293203130959,4.8587679485485063e-05,0.017725527429156788,0.02645298384135142,0.01234779376600601
2050-07-20,0.045732649,10.713931265387057,11.814275012777635,-2.0552045391388627,0.2373120073258928,0.11304573011701523,-0.00031185650000000245,0.20239576799999998,0.15722375886403073,5.287303501750415e-05,0.017477223384271507,0.04874790004499108,0.021825970616819835
2050-07-21,0.044371163,11.9905673420726,12.567863596826186,-3.84695604203839,0.23905674585714287,0.11484894103439049,9.135000000014271e-07,0.199872798,0.15737687528927966,5.295871357070706e-05,0.017945691038477915,0.030222686503461826,0.027391656245237074
2050-07-23,0.043732463,12.502848505937811,12.605438801082233,-4.67150507074083,0.23973126145982163,0.11536642206852442,0.00016151049999999986,0.19888959599999995,0.14918428920250493,4.559497176768897e-05,0.016849301434162405,0.014499089722188163,0.02477427534571506
2050-07-24,0.043671655,11.538150369243121,12.571684579373818,-4.416313776977054,0.23854000524107116,0.11490254427651872,0.00010671999999999765,0.198087684,0.14839057045823634,4.5538271143436036e-05,0.01606441543482534,0.0013914220794637444,0.024262816438291247
2050-07-26,0.042280405,8.377057501197546,12.023704726738302,-4.834050305375598,0.2346507687589285,0.11342993825821288,0.00019520200000000196,0.19336594199999999,0.1464292122364713,4.399169324935817e-05,0.015487133463009766,0.03237552469643479,0.02544732460930792
2050-07-27,0.040537802,6.78500492578772,12.768730983263284,-6.056493576057733,0.23287887420982148,0.11402447659467362,0.00035187549999999776,0.18768810599999997,0.1412045392988202,3.6409009838379673e-05,0.01454211353212364,0.04208881845555901,0.024115508291421506
2050-07-29,0.039450154,0.7600108946317187,10.825967030499289,-5.324932507006444,0.22523498916964277,0.10976896271527127,0.0002868019999999992,0.18275825399999998,0.1437985816127944,3.6956129116143175e-05,0.015652229169758246,0.027196970537958443,0.02351036509832083
2050-07-30,0.038467366,-2.4763274119295597,10.316585307919393,-5.318831796429188,0.22121176310714283,0.10812558900002193,0.000282451000000003,0.17866651199999992,0.14496957149601017,3.727220289039055e-05,0.016327911197279183,0.025227705476537743,0.025656088249190745
2050-08-01,0.037490835,-6.007337891421902,9.468324095295321,-5.237366407167865,0.21677298983035695,0.10601841791652752,0.0002809039999999985,0.174652302,0.1449122168814596,3.724994027998237e-05,0.016526955132358898,0.025713742377446724,0.030520552308787342
2050-08-02,0.036402372,-10.559535918038202,8.77137333945219,-4.939785661222939,0.21108709254017846,0.10361914693560334,0.00021800750000000244,0.16945311,0.14085817681071988,3.38964630910608e-05,0.01611251843601303,0.029462565751094072,0.029937960519719198
2050-08-04,0.036525708,-10.470597915586538,9.267596592112278,-4.807939343045924,0.21125731590178562,0.10409338538150927,0.0001654960000000011,0.16934725199999998,0.12991224064561305,2.5044324548107315e-05,0.013756648740588111,0.003382404077744816,0.022196677644156358
2050-08-05,0.036109662,-9.89587965966323,8.89475108891772,-5.455304250132383,0.21194877653125008,0.10416427024936284,0.00030651500000000026,0.16913743799999995,0.12573629251729024,2.3624397717679157e-05,0.011906800625943266,0.01145586647491914,0.0190484568315485
2050-08-06,0.036033044,-10.11602466160455,9.245307528283542,-5.443125918413404,0.21172744855803574,0.10442841503005784,0.0002806534999999985,0.16848187199999995,0.11541999656697803,1.7412602990688003e-05,0.010202590820069387,0.0021240686149548438,0.01442772945923192
2050-08-08,0.035757131,-8.540745684943793,10.253831558277275,-6.180852727978969,0.213841994638393,0.10625113829872476,0.0003626574999999986,0.16804918199999996,0.11360101884354333,1.7189832760367365e-05,0.009130095105372682,0.0076866885623125825,0.010822318696205091
2050-08-09,0.035341507,-7.086182426921747,10.996913796178527,-7.039406943459014,0.2157790575580357,0.10781345804946386,0.0004754354999999995,0.16740005999999996,0.11410680320041966,1.7208054708012834e-05,0.009118783485921727,0.01169160890034826,0.007268127326055929
2050-08-11,0.035514057,-5.832596772633425,12.293072829357614,-7.182771466738802,0.2175002010446428,0.10959707437650491,0.00043873000000000176,0.167563464,0.11337861376107863,1.7172754885543087e-05,0.00911188498360449,0.004870481056265419,0.00756574272176005
2050-08-12,0.036226092,-5.304123699939118,12.203742248942088,-6.616164005735492,0.21809629664285718,0.10948048643104343,0.000356941999999999,0.169722504,0.10710551076682255,1.4169659978299277e-05,0.008628437690319372,0.019851042743733505,0.009244777975522922
2050-08-14,0.036998412,-5.413584525761848,11.029097195534895,-5.848840539520395,0.21775124592857148,0.10798748474810745,0.0002964735000000017,0.172512846,0.10915476702160229,1.4367694242119069e-05,0.008989995339974546,0.021095360124329332,0.01303903627739782
2050-08-15,0.038109081,-1.331053739949195,12.119233097715433,-5.953659241096067,0.22289267974553573,0.11052471664491978,0.0002920295000000024,0.17700738,0.11306575763273904,1.513299741073844e-05,0.009610696572974932,0.029577607385081528,0.01741722004195161
2050-08-17,0.038188626,-3.7855322757660184,10.714571217773516,-5.157680410981564,0.21965538118303565,0.10799304952709414,0.00021383750000000118,0.17671026599999992,0.10966871115946172,1.455391498203641e-05,0.009606321507240294,0.002085122396143557,0.015495922741110668
2050-08-18,0.03781214,-2.359692405746446,11.56026588463137,-5.961742032682446,0.22156165386607146,0.10961833996183933,0.0003171629999999988,0.176101008,0.11004450258572611,1.456330699159886e-05,0.009518050599259718,0.009907507500906299,0.016503328030038844
2050-08-20,0.037774728,-5.365079264452633,9.87705099477456,-5.125556925461357,0.2176076741205357,0.10660360354234319,0.00024326399999999998,0.17539397399999995,0.10682233901226056,1.4073643398650566e-05,0.009423402778201901,0.0009899074811525743,0.012731100977522659
2050-08-21,0.038829776,-5.510777570391761,9.434322865490786,-4.002562876385416,0.21730155306696428,0.10570850915737368,6.821000000000257e-05,0.17806298999999998,0.09896209008975403,9.002406745272716e-06,0.008161144414103127,0.027547067387994506,0.014021442430255692
2050-08-23,0.039664167,-5.170251502676158,7.6789115963072945,-3.3479791474320133,0.21744308256249992,0.10390118342467798,6.912049999999864e-05,0.18184077599999995,0.09660282897177881,8.37241144487144e-06,0.007273524897305523,0.021260810659631257,0.012358083085165639
2050-08-24,0.040568041,-0.9775738514885705,8.041559529208653,-3.760948736479947,0.22265107300000006,0.10592449116837753,0.00017116600000000037,0.18662452799999998,0.09813048542431732,8.585986120615525e-06,0.007314380618352297,0.022532403489940123,0.016447539303924952
2050-08-25,0.040465294,-5.2773633392871,5.558636937344265,-2.595201640660976,0.2169885550491071,0.10160601010512375,7.480199999999881e-05,0.18558417000000002,0.09815338510674158,8.586023728698824e-06,0.007351346652797099,0.0025359206816037982,0.014973221940064452
2050-08-27,0.039337268,-7.394467252747704,6.370030847907655,-3.0349231856856247,0.21452387356250008,0.10174024525804656,7.27194999999986e-05,0.180707658,0.09687742548609066,8.126271252479818e-06,0.00737799495273853,0.028272303766587292,0.020429701197151394
2050-08-28,0.039338195,-7.233738249583212,6.533740371571144,-3.0774557870839288,0.21474522334375012,0.10196841138671835,7.143399999999869e-05,0.18067261799999995,0.08725690508575745,4.988170113572742e-06,0.006016013612794066,2.3565161606509122e-05,0.014925000751873797
2050-08-30,0.041012612,-6.398084352583333,6.269696897690219,-1.6123671875212424,0.2156507160625,0.10148733670925163,-0.00017844900000000066,0.18514524000000004,0.09279883116911071,7.460063940581316e-06,0.004872307540391198,0.041683699303814326,0.019009578480710408
2050-08-31,0.039942159,-5.978151969343214,7.0654921763477905,-2.827464747449965,0.21634079815178567,0.10283508772904573,4.015499999999311e-06,0.18242330999999998,0.09313776244188762,7.5442516131981825e-06,0.005288609450301447,0.0264472465474066,0.019792547092203704
2050-09-02,0.041584104,-3.968845655202306,6.3660807731169555,-1.8137323386704474,0.21865386476785717,0.1025452850508031,-0.0001153405000000017,0.188158032,0.09816504220246623,9.740970138504544e-06,0.005705353827159927,0.04028559624709782,0.02734248220530251
2050-09-03,0.040533236,-6.40228238353789,5.814414228450955,-2.1403838514454354,0.21561549231250002,0.10125582506458483,-4.370350000000231e-05,0.18460063799999996,0.09707457212513004,9.416680057564602e-06,0.005978899009828497,0.025595699312631393,0.02680716131451133
2050-09-05,0.041780139,-5.162491601387203,5.417789537689227,-1.266720098818183,0.21703499721874994,0.10102709353529822,-0.00016811499999999993,0.18858673799999998,0.10163685055715845,1.025930529050228e-05,0.006654763771933909,0.03029880352829517,0.03286220898784906
2050-09-06,0.043670369,-0.8006791857292497,5.819408867236394,-0.7178443308855068,0.2224063752678572,0.1028194619901277,-0.0002518034999999981,0.19549372199999998,0.11025771168557269,1.4075652222140477e-05,0.00795669910407972,0.04424873412485253,0.033375215952056704
2050-09-08,0.046647027,0.6792845446536587,4.94263626286536,1.86039721190237,0.2239698448482143,0.10164501550443474,-0.000697820499999998,0.20339773799999997,0.12845331023705667,3.2980749712768056e-05,0.010850100070227405,0.06593937816054751,0.041273642274684885
2050-09-09,0.04442428,-0.4119172754214907,5.922185665429845,-0.051906516641177486,0.22285970829910712,0.10281424198276912,-0.0003900014999999972,0.19718978399999995,0.13720370201142892,3.8659227687732557e-05,0.014053133158154894,0.048823028540202706,0.04298112873330586
2050-09-11,0.045915819,3.0545938240334944,5.605379135366402,0.32467152120295345,0.22704740695982145,0.10369419579374559,-0.00039986800000000114,0.20324962200000002,0.14063682217970064,3.982984972584447e-05,0.015575572217575854,0.03302353139569503,0.04446669514991859
2050-09-12,0.046157847,1.6856798254920968,4.560123893321787,0.9784432951769029,0.22520228414732152,0.10200872937969849,-0.0004686724999999996,0.203730588,0.14065074890777798,3.983005092660461e-05,0.015692242434909773,0.005257280783210305,0.039458390600901616
2050-09-14,0.047681396,2.4700940451734423,5.148610484026739,2.3563920983299256,0.2261654111875,0.10232604505680132,-0.0007975030000000015,0.20659398599999995,0.14297954696459764,4.078690687954357e-05,0.015766284935511674,0.03247432185429444,0.03710350814679
2050-09-15,0.048451064,4.889763797248741,5.447110078135105,2.3604829156644023,0.2291673265848215,0.10350465356268987,-0.0007925185000000022,0.20971246199999996,0.14231849049673925,4.065461844396774e-05,0.0158675312918019,0.016012998027977954,0.027118232120276087
2050-09-16,0.051496953,8.833855954030701,5.060933652269598,4.2107944040805965,0.23385149128571445,0.10399372420180074,-0.0011096010000000017,0.21898096799999994,0.15197650016946818,5.370640271585695e-05,0.0162198669524665,0.06096834199087198,0.029547294810409942
2050-09-18,0.048435178,0.7249506030412824,3.679063383067663,3.6628771303796257,0.22377159534375005,0.09989179549683797,-0.0009800119999999989,0.20813010599999998,0.16385890866373268,6.782318423137192e-05,0.019895326154135685,0.06129627297084239,0.03520184312543941
2050-09-19,0.048727259,1.530726762866689,3.225685202698345,3.665230918050008,0.22470274740178572,0.09980369599977794,-0.0009309995000000015,0.20987009399999998,0.1636695764558751,6.781485570662439e-05,0.020243195610178986,0.006012238655989766,0.035352834699995304
2050-09-21,0.050435274,2.514335824796157,3.041163679500996,5.137583225671282,0.22581081304464298,0.09949284797176151,-0.001222756000000002,0.21398291999999997,0.16725341475478306,6.92237155099985e-05,0.020440522971092952,0.034452204671271414,0.0357484112633907
2050-09-22,0.050733509,3.2196738975625316,3.5029650742102323,5.244020738567533,0.22672841507589295,0.10012582161380028,-0.0012762039999999995,0.21458716199999997,0.16507460246300779,6.864908426161965e-05,0.020616377509521885,0.005895808075513376,0.033724973272897786
2050-09-24,0.050881047,4.694720051213687,3.2296096653577075,4.866527915420289,0.22852152962500002,0.1005911938632743,-0.0011491300000000017,0.21645094199999995,0.16372548614087282,6.844483141705655e-05,0.020047825229073772,0.0029038773475762447,0.022112080344238637
2050-09-25,0.05109286,3.486654270381411,3.068481579397139,5.505686394013681,0.22698799612946416,0.09975889135792666,-0.0012921470000000004,0.21595857600000004,0.16222078634011552,6.818736061380684e-05,0.01958083154012725,0.004154264769336002,0.01068367870393736
2050-09-27,0.049050588,3.352895801768048,5.059390721276839,3.503646395033063,0.22717673154017856,0.10216752189383198,-0.0010264544999999993,0.20993029200000002,0.16725186946455792,7.095633244514569e-05,0.019693154362095233,0.04079258771256722,0.01763974851525285
2050-09-28,0.050565787,5.270840988059586,4.531616405070135,4.41963876048481,0.22941315406250015,0.10210114847180866,-0.0011558874999999975,0.21488593199999995,0.16762883191918598,7.117407737610863e-05,0.020862492066204212,0.030423027651293566,0.01683391311125728
2050-09-30,0.052166957,6.708750170054018,4.757140968010216,5.655487487466632,0.23114025772767857,0.1024057666879788,-0.0014267425000000014,0.218680302,0.17050292765194416,7.211851849069869e-05,0.021810235887941728,0.03117408543342126,0.02188956858283886
2050-10-01,0.05163617,2.8596827930423023,3.604667022586134,6.354316020132895,0.22624452995982144,0.09968458077342972,-0.0015361049999999994,0.21571151399999994,0.16564512322197814,6.911044417370932e-05,0.02212806757472012,0.010226890876068762,0.02335417128853736
2050-10-03,0.050226777,3.536861251406849,5.739936721223377,4.754705517836517,0.22742595379910727,0.10240288854536445,-0.0013565550000000023,0.21137915399999999,0.16584542829946977,6.920773984021415e-05,0.021308668554706096,0.02767410505417578,0.028058139345505318
2050-10-04,0.052067113,5.2450269205654525,5.232011381609358,6.103933380570873,0.22938606355803598,0.10211483101874173,-0.0015878335,0.21665752199999996,0.16485361268144588,6.82507017344665e-05,0.021239084498913752,0.03598523018230937,0.027096667839453747
2050-10-05,0.053784817,8.190957430994743,6.0651016494450065,6.994397151983185,0.23305265563392868,0.10365383387526086,-0.0018153430000000005,0.22122269999999997,0.16605744703716016,6.893135985379614e-05,0.021375944094866303,0.032457694398674075,0.02750360118892985
2050-10-07,0.05465587,10.712707965608136,6.287554276486684,7.0624019975011,0.23615911722767863,0.10476989294929169,-0.0018136369999999999,0.22467653999999995,0.16405839031763733,6.815521790324662e-05,0.021121871010392746,0.016065404207838085,0.024481864943813214
2050-10-08,0.053506526,10.48172238053606,6.445112288146746,5.9048261765370595,0.2359531608169642,0.10522732751536869,-0.0015769209999999985,0.22231393799999996,0.1594016769854604,6.45256714062018e-05,0.02012262521393232,0.021252991879137983,0.02668708514442706
2050-10-10,0.053939012,14.439065470459282,8.307588302323008,5.121390220318417,0.2410482537723215,0.10861989885516413,-0.0015171984999999971,0.22429445399999998,0.14534683189192735,4.562475370306774e-05,0.017375985715986055,0.00805037312444723,0.022762338758481347
2050-10-11,0.053324821,15.513762431517835,9.98961448198756,4.213478176438397,0.24260411220089284,0.11083566055478869,-0.0014515875000000004,0.22219093199999998,0.13737963410402776,3.99599851077556e-05,0.014248819198399699,0.011452093318420342,0.017855711385703542
2050-10-13,0.052717722,17.84121590579127,11.592817031277857,2.865010475121244,0.24568736467410715,0.11358304958670856,-0.0012714539999999983,0.22123272,0.13384213819146576,3.8787867129836705e-05,0.012767639458990742,0.011450227724779882,0.013654218050924705
2050-10-14,0.052555283,16.338493379042927,10.625855225314679,3.1418813865486244,0.24373563011607133,0.11208224265391707,-0.001264603999999999,0.220803354,0.13377444706815858,3.878719391695609e-05,0.01262936151172634,0.0030860547567499452,0.011058348160707077
2050-10-16,0.053310728,17.42330212417916,9.19076803699242,3.457606380575339,0.2448678983258929,0.11107830470044817,-0.001200594499999999,0.22466977199999996,0.13055539053207504,3.771654077159273e-05,0.012502678938540025,0.014271961620162088,0.009662142108911897
2050-10-17,0.052365108,14.124118622720829,8.042628125891046,3.512154768692045,0.24071256897767862,0.10884103697715221,-0.001149900500000002,0.221566032,0.1307998467210387,3.775338749300882e-05,0.012238094340345382,0.01789709504664394,0.01163148649335124
2050-10-19,0.05465396,17.663451285120743,8.204217072465754,4.743896665296092,0.2449791132455358,0.10984127521391852,-0.001390170999999999,0.22837555799999992,0.12337621595307777,2.728600716183133e-05,0.012027467270792626,0.04278118144428911,0.01789730411852499
2050-10-20,0.054820595,15.500033206440879,6.7176312988385805,5.571789010854464,0.24212648192857147,0.10745606348575976,-0.0014649064999999982,0.22857767399999995,0.10711547587147716,1.3169292631707729e-05,0.008420572664892201,0.0030442714052050235,0.01621611285461002
2050-10-22,0.057309384,22.411176303955035,7.914654746527083,5.918956053914527,0.2506550616026785,0.1109067030689453,-0.0015643629999999992,0.23732094,0.11579636965747707,1.7053698525357827e-05,0.008187205730474002,0.04439843542665267,0.024478588988590566
2050-10-23,0.060337959,27.17391989045202,9.481023167496977,7.669736358560642,0.2565124678392858,0.11332197256859572,-0.0020148835000000018,0.24477798,0.12195814337225241,2.2677644293589847e-05,0.010266458335931147,0.05149702822170399,0.03192360230889894
2050-10-24,0.062285589,29.731327969319125,8.990167217288272,8.863359857178764,0.25949099930803554,0.11339662185205072,-0.0021869394999999986,0.25093703999999994,0.1258899395161737,2.3695018914695455e-05,0.011699327084772455,0.03176867465668476,0.03469791823090711
2050-10-26,0.063702682,33.51799990029064,7.600343823869994,8.960211532278471,0.26390508854464273,0.11356682807588442,-0.002044217500000004,0.25815432,0.12785124399455372,2.395108119473399e-05,0.012396892990907892,0.02249658247865227,0.030640998437779742
2050-10-27,0.064569572,32.691233330583486,5.781595635822139,10.073970954191278,0.26266345033928584,0.11144287516558606,-0.0021146935000000006,0.26123456999999994,0.1284966205706719,2.3984162218966934e-05,0.012688907111331521,0.013516612848715415,0.032735466726481824
2050-10-29,0.060271769,28.210378338004475,6.746438196995262,6.99773284448064,0.25749811311160725,0.11166815135859072,-0.0016279095,0.24866083199999994,0.13997044785545296,4.372429049285296e-05,0.013450460893155578,0.06887945983426658,0.037631671608004603
2050-10-30,0.059909309,23.7386726486971,5.072544438204596,8.060704037295809,0.251836739875,0.1082744794420828,-0.001750294999999999,0.24635176799999994,0.1367572655294576,4.286895184379933e-05,0.012624902002632759,0.00603191625521049,0.0285386492147059
2050-11-01,0.062412571,26.665787343621705,3.937873434360185,9.68398883668088,0.2551832446383929,0.10789245218189633,-0.0019480225000000004,0.25459102799999994,0.13930680117394997,4.473234307899542e-05,0.011923407293516328,0.04093481135701138,0.030371876554771228
2050-11-02,0.062243626,31.758232224038597,5.2489601752571255,7.78166606489085,0.26158667327678564,0.11149833562693079,-0.0016228544999999997,0.25678017599999997,0.1389573415959308,4.472145813969612e-05,0.011715550277319839,0.0027105768907702554,0.026414675437194824
2050-11-04,0.06327857,29.47058011737867,3.0031906106875,9.565290564469704,0.2584851479642858,0.10826834716739374,-0.001809792999999997,0.2594994299999999,0.13716860503954303,4.420887368842835e-05,0.011477229233480291,0.01649058869887643,0.027009470607227026
2050-11-05,0.060201336,24.75797333752364,3.0090606127940522,7.854675149003164,0.25284805330357124,0.10708914382257884,-0.0015156994999999986,0.25009681199999995,0.1414409039654411,4.8708429742368266e-05,0.011303461996844196,0.04985218046726514,0.023204014733826737
2050-11-07,0.058898218,22.24834696639884,2.206521481975227,7.262132104671904,0.24973120838839288,0.10570810174990843,-0.0013508009999999987,0.24664309199999992,0.13939484968422006,4.782790551258595e-05,0.011226415014479295,0.021883709228622372,0.026374373328509115
2050-11-08,0.056651743,18.80215320838156,3.2332209583134337,6.120978125710715,0.24570961161160704,0.10560103557099132,-0.0012403264999999997,0.238605204,0.14382318910153594,5.004829066078922e-05,0.01155598448387436,0.03888808065733107,0.025965027188573055
2050-11-10,0.056833817,15.801572454981894,1.80002185088723,7.270120354119703,0.24181951505803578,0.10286443848990097,-0.0013945839999999973,0.238121754,0.14228041404965103,4.984437311935685e-05,0.011339329228992211,0.0032087634095816497,0.026064664492335334
2050-11-11,0.060339198,19.139677016868536,0.6602524122330451,9.821278311931518,0.24563313632142864,0.10236338296308017,-0.0017860149999999984,0.248514372,0.15414597292475699,6.267142177533678e-05,0.011360280564966768,0.05985042401038276,0.0347366315546366
2050-11-12,0.055614314,14.962232034965822,0.5445997274507032,6.165498709421118,0.24070014395982148,0.10194736196098415,-0.0010594994999999982,0.23669768400000002,0.1740080995825408,0.00010686326532480975,0.016148370003492507,0.08154132812740622,0.041074461086664814
2050-11-14,0.055526059,15.453612327379066,1.3606110040044719,5.953910881812242,0.2414086211294643,0.1028597275595761,-0.0010804185000000029,0.23599753199999993,0.17363822533050266,0.00010684608245384013,0.016146742587579477,0.0015881720776729225,0.037015353656474924
2050-11-15,0.052203538,8.713525243721078,0.40549912061380394,4.698703254235354,0.23311099900446433,0.09989469373689061,-0.0008137110000000017,0.22549680600000002,0.18424947098104816,0.00012134044374993984,0.01620940022409932,0.061702171718922116,0.04157817186879313
2050-11-17,0.051312921,6.856314948461526,-0.028196945124701188,4.372350590434266,0.23079964588839297,0.09893259337031085,-0.0007307330000000008,0.22281609000000002,0.1845000890780388,0.00012138663228478992,0.01722710730657413,0.01720767856207006,0.04437795489929082
2050-11-18,0.051272703,8.058368816731951,0.49337472597990384,3.9472775988893383,0.23235829689285722,0.09998372645536345,-0.0006702565000000008,0.22314112799999997,0.18363167387559864,0.00012128403672200639,0.016985172961622306,0.0007840865121697682,0.03256468739964822
2050-11-20,0.050173617,9.155145926639388,1.0345125394734427,2.4527985755340342,0.23384714396875012,0.10141258646669807,-0.00038983149999999994,0.22136107800000004,0.17988861912022922,0.00011815477688805925,0.016236504598577485,0.02166917452045336,0.020590256678257646
2050-11-21,0.049178916,8.50105130252424,0.8562383616030039,1.6316818986064394,0.23306940546875005,0.10132288986404703,-0.0002140039999999968,0.21912380999999995,0.1809740912982345,0.00011831547116508279,0.0165401778963822,0.020024335710014718,0.024277489404726006
2050-11-23,0.050125549,12.915561443850818,1.7693844705193833,1.1724092969179922,0.23860741047767847,0.10397698961706411,-0.00014465200000000206,0.22343299200000002,0.17647636393233246,0.00011456189554869505,0.01678679785221346,0.019065843120354753,0.015750223685012534
2050-11-24,0.053676753,18.438696326944005,1.2076658384238108,2.9573457393568883,0.24519191901785703,0.10504841632367405,-0.000404237499999998,0.235158444,0.1821462358700048,0.00012948101388266886,0.015805451403482322,0.06844916457124484,0.02599852088684749
2050-11-26,0.051253223,14.656875223793753,1.2025340238794227,1.7226188352019303,0.24063943852678574,0.10401352007693461,-0.00018978949999999897,0.22759703999999994,0.18520955983355164,0.00013301885634488763,0.017331913070477878,0.04620149891041203,0.03508200336649594
2050-11-27,0.050767722,13.654743874265831,0.6142202226470713,1.5296394948573826,0.23935570309821433,0.10323265868790571,-0.00011208600000000082,0.22652593799999993,0.1840844162298939,0.00013277092904712283,0.017056960541939174,0.009517744910517933,0.03265171744450886
2050-11-29,0.049457153,18.505720422130445,3.3475162346523115,-1.3014168701892934,0.24575577677678576,0.10838386710204441,0.00027844600000000164,0.22465746,0.18544111825297063,0.00013320545388118772,0.017001810619180668,0.026154060164981452,0.0338776623355022
2050-11-30,0.049297422,18.234336655833886,3.0049560043079206,-1.389133774303163,0.24539034743303548,0.10804322109184022,0.00032041899999999887,0.22449583199999998,0.17220479959102244,0.0001106964219284756,0.016155399688961146,0.003234911178425115,0.030711475947116273
2050-12-02,0.04863365,17.050952264760387,3.1440955556278505,-1.6648531398005444,0.2439791098482143,0.10779551392912773,0.000350188500000001,0.22211636399999996,0.17263220178089697,0.0001107288688477926,0.01578377736551167,0.013556109443568332,0.019732864921580974
2050-12-03,0.048747799,16.714086998708076,2.2113058446528817,-1.478394393342503,0.24344915050446442,0.1068604764523525,0.0003854505000000022,0.22308666599999996,0.1677251155298791,0.00010792106670477647,0.01556864254178946,0.0023443695581257806,0.010961439051123723
2050-12-04,0.049402603,20.274538554076493,2.183473840019623,-1.9909643861176074,0.24781646512946412,0.10845284878454876,0.0005235354999999983,0.22707893399999995,0.16823318519320254,0.00010795271005585691,0.015488966669137403,0.01334306740670499,0.011726503550361134
2050-12-06,0.04925522,16.647738134580994,1.4317881838099853,-0.9756381585734833,0.2432489507767855,0.10603565351125135,0.00035073550000000106,0.22490455199999995,0.16744966949485787,0.00010787883864218922,0.015484133587123089,0.0029877632640920027,0.007093244170183244
2050-12-07,0.049338669,16.25994516242301,2.399989841203655,-0.7204099357125869,0.2428735407142857,0.10653011269815257,0.00021814500000000292,0.22375118999999993,0.1598656230407808,0.00010170242950602316,0.014667099417570387,0.0016927828037500703,0.0067848184952482345
2050-12-09,0.048436852,12.486406954484995,1.6350540326923495,-0.4231576687678387,0.2381559641205356,0.10431767268489102,0.0001799739999999994,0.21989816399999995,0.1594315530204466,0.0001015888911086081,0.013607375908387103,0.01844720569347391,0.007763037745229351
2050-12-10,0.048056512,11.309022796356604,1.5499651229263085,-0.42533755644021803,0.2367055703794643,0.10378298232771602,0.00017354799999999906,0.218323182,0.1548169349303001,9.930575392213884e-05,0.012901784895455343,0.007883277231734542,0.008870819279951103
2050-12-12,0.04702419,6.032063950826922,0.4265089637031511,0.21576977265279898,0.23007114107142848,0.10054246824632018,7.390049999999801e-05,0.21337636199999996,0.15629955274090715,9.952801958207819e-05,0.012948191564271513,0.021715501569466777,0.01054530611250346
2050-12-13,0.050036876,9.297644590036303,-0.6193734489590313,2.181115643566035,0.2338407654732144,0.10028260545597752,-0.00019207149999999826,0.223051812,0.15717395262281256,0.00010156685217455463,0.014104637176274791,0.06209810343555677,0.022367374146796414
2050-12-15,0.051465393,6.69512698327072,-3.827568512301658,4.395671484948896,0.23015513736607127,0.09599147764030184,-0.0004043840000000007,0.22731871799999998,0.13728455470787632,5.7985683396960666e-05,0.010972375213201454,0.028149347613099174,0.027658687108666237
2050-12-16,0.051541045,5.273301971637871,-4.477586207140585,4.929297269589998,0.22830733715625004,0.09473914761322887,-0.0004773109999999976,0.22704921,0.13728322649641292,5.798568169027675e-05,0.01088422154743735,0.0014688793258201827,0.02426302183513549
2050-12-18,0.053847644,9.033432714811125,-5.407210865626895,6.01019989086619,0.23275332713392846,0.09522881687213852,-0.0005703759999999974,0.23551627799999994,0.13021608829558867,4.716498149575791e-05,0.010850535669173577,0.04378017095181885,0.03144240057915235
2050-12-19,0.055337255,9.319550729118783,-6.793097949452846,7.4083617768957115,0.23287109691071434,0.09388216190688681,-0.000735437999999998,0.24013293,0.13192704449013434,4.763176217371014e-05,0.010983445542516165,0.02728771918634587,0.03255684410252817
2050-12-21,0.054018693,6.425012252886514,-6.692418639991975,7.026842058961301,0.22935533929017865,0.09289081180244223,-0.0007031759999999998,0.23520111600000002,0.13411085793151106,4.7970010979114614e-05,0.01162802980051304,0.024116217341918045,0.024960466883800426
2050-12-22,0.054453618,8.604585566739347,-5.206127141495529,6.803541737433313,0.23220781971875004,0.09488639855959524,-0.0007620625000000006,0.236050656,0.1325913862173827,4.775366618235632e-05,0.01180443061915341,0.008019140123420865,0.020934425385864763
2050-12-23,0.050706021,3.3545094316183217,-3.7484664023197305,4.743814219968386,0.22604603500000012,0.09454836765770211,-0.0005299235000000013,0.22305672599999998,0.14921076467805075,7.34435072176808e-05,0.011942321633543829,0.07130463251001906,0.034901576022704536
2050-12-25,0.050207765,-0.026413121586142233,-4.066012104316684,5.362181180377135,0.22182449318750005,0.09270655248800844,-0.0006812450000000005,0.21966403199999995,0.1483167585080097,7.332087949586403e-05,0.01226467153581991,0.009874964931817054,0.02812053481870418
2050-12-26,0.048763225,-1.7464339532552386,-2.903294455607609,4.4855571804596845,0.21989263545535717,0.09320972171958189,-0.0006241139999999985,0.214164906,0.13477692221742418,5.209527794032189e-05,0.011247912855026163,0.029193253305852984,0.028501641642605602
